2020-09-09 23:06:18 INFO  RunTestCase:387 - ==============Run main=========================
2020-09-09 23:07:24 INFO  RunTestCase:405 - Start=========================Đăng kí không thành công | Đăng ký với mật khẩu rỗng=================================
2020-09-09 23:07:27 INFO  RunTestCase:60 - Start Run Step TestCase
2020-09-09 23:07:27 INFO  RunTestCase:75 - 1
2020-09-09 23:07:29 INFO  RunTestCase:80 - OPENURL http://localhost/supermarketv3/Register.aspx
2020-09-09 23:07:29 INFO  RunTestCase:75 - 2
2020-09-09 23:07:30 INFO  RunTestCase:87 - INPUT data id FullName Value FullName11
2020-09-09 23:07:30 INFO  RunTestCase:75 - 3
2020-09-09 23:07:30 INFO  RunTestCase:87 - INPUT data id Email Value testVip11@gmail.com
2020-09-09 23:07:30 INFO  RunTestCase:75 - 4
2020-09-09 23:07:30 INFO  RunTestCase:87 - INPUT data id UserName Value userName11
2020-09-09 23:07:30 INFO  RunTestCase:75 - 5
2020-09-09 23:07:30 INFO  RunTestCase:87 - INPUT data id Password Value 
2020-09-09 23:07:30 INFO  RunTestCase:75 - 6
2020-09-09 23:07:30 INFO  RunTestCase:87 - INPUT data id ConfirmPassword Value 1testvip-131
2020-09-09 23:07:30 INFO  RunTestCase:75 - 7
2020-09-09 23:07:30 INFO  RunTestCase:128 - SELECT ID: What is your favorite colors?
2020-09-09 23:07:30 INFO  RunTestCase:75 - 8
2020-09-09 23:07:30 INFO  RunTestCase:87 - INPUT data id Answer Value Red8
2020-09-09 23:07:30 INFO  RunTestCase:75 - 9
2020-09-09 23:07:30 INFO  RunTestCase:115 - CLICK class register-check-box
2020-09-09 23:07:30 INFO  RunTestCase:75 - 10
2020-09-09 23:07:30 INFO  RunTestCase:111 - CLICK id StepNextButton
2020-09-09 23:07:30 INFO  RunTestCase:62 - End Run Step TestCase
2020-09-09 23:07:30 INFO  RunTestCase:64 - Start Run Check Result TestCase
2020-09-09 23:07:30 INFO  RunTestCase:148 - checkActualResult 1
2020-09-09 23:07:30 INFO  RunTestCase:188 - checkActualResult EQUAL http://localhost/supermarketv3/Register.aspx?AspxAutoDetectCookieSupport=1
2020-09-09 23:07:30 INFO  RunTestCase:148 - checkActualResult 2
2020-09-09 23:07:30 INFO  RunTestCase:270 - checkActualResult EMPTY Password
2020-09-09 23:07:30 INFO  RunTestCase:353 - same with ExpectedResult
2020-09-09 23:07:30 INFO  RunTestCase:355 - Pass
2020-09-09 23:07:30 INFO  RunTestCase:67 - End Run Check Result TestCase
2020-09-09 23:07:31 INFO  RunTestCase:411 - End===========================Đăng kí không thành công | Đăng ký với mật khẩu rỗng=================================
2020-09-09 23:07:31 INFO  RunTestCase:405 - Start=========================Đăng kí thành công | Đăng ký với mật khẩu có ký tự đặt biệt=================================
2020-09-09 23:07:34 INFO  RunTestCase:60 - Start Run Step TestCase
2020-09-09 23:07:34 INFO  RunTestCase:75 - 1
2020-09-09 23:07:35 INFO  RunTestCase:80 - OPENURL http://localhost/supermarketv3/Register.aspx
2020-09-09 23:07:35 INFO  RunTestCase:75 - 2
2020-09-09 23:07:35 INFO  RunTestCase:87 - INPUT data id FullName Value FullName12
2020-09-09 23:07:35 INFO  RunTestCase:75 - 3
2020-09-09 23:07:35 INFO  RunTestCase:87 - INPUT data id Email Value testVip12@gmail.com
2020-09-09 23:07:35 INFO  RunTestCase:75 - 4
2020-09-09 23:07:35 INFO  RunTestCase:87 - INPUT data id UserName Value userName12
2020-09-09 23:07:35 INFO  RunTestCase:75 - 5
2020-09-09 23:07:35 INFO  RunTestCase:87 - INPUT data id Password Value 1testvip &%#-132
2020-09-09 23:07:35 INFO  RunTestCase:75 - 6
2020-09-09 23:07:35 INFO  RunTestCase:87 - INPUT data id ConfirmPassword Value 1testvip &%#-132
2020-09-09 23:07:35 INFO  RunTestCase:75 - 7
2020-09-09 23:07:36 INFO  RunTestCase:128 - SELECT ID: What is your father's nickname?
2020-09-09 23:07:36 INFO  RunTestCase:75 - 8
2020-09-09 23:07:36 INFO  RunTestCase:87 - INPUT data id Answer Value Red9
2020-09-09 23:07:36 INFO  RunTestCase:75 - 9
2020-09-09 23:07:36 INFO  RunTestCase:115 - CLICK class register-check-box
2020-09-09 23:07:36 INFO  RunTestCase:75 - 10
2020-09-09 23:07:36 INFO  RunTestCase:111 - CLICK id StepNextButton
2020-09-09 23:07:36 INFO  RunTestCase:62 - End Run Step TestCase
2020-09-09 23:07:36 INFO  RunTestCase:64 - Start Run Check Result TestCase
2020-09-09 23:07:36 INFO  RunTestCase:148 - checkActualResult 1
2020-09-09 23:07:36 INFO  RunTestCase:188 - checkActualResult EQUAL http://localhost/supermarketv3/Register.aspx?AspxAutoDetectCookieSupport=1
2020-09-09 23:07:36 INFO  RunTestCase:148 - checkActualResult 2
2020-09-09 23:07:36 INFO  RunTestCase:168 - checkActualResult NOTEXIST FullName
2020-09-09 23:07:36 INFO  RunTestCase:353 - same with ExpectedResult
2020-09-09 23:07:36 INFO  RunTestCase:355 - Pass
2020-09-09 23:07:36 INFO  RunTestCase:67 - End Run Check Result TestCase
2020-09-09 23:07:37 INFO  RunTestCase:411 - End===========================Đăng kí thành công | Đăng ký với mật khẩu có ký tự đặt biệt=================================
2020-09-09 23:07:37 INFO  RunTestCase:405 - Start=========================Đăng kí không thành công | Đăng ký với mật khẩu nhỏ hơn 7 ký tự=================================
2020-09-09 23:07:41 INFO  RunTestCase:60 - Start Run Step TestCase
2020-09-09 23:07:41 INFO  RunTestCase:75 - 1
2020-09-09 23:07:41 INFO  RunTestCase:80 - OPENURL http://localhost/supermarketv3/Register.aspx
2020-09-09 23:07:41 INFO  RunTestCase:75 - 2
2020-09-09 23:07:41 INFO  RunTestCase:87 - INPUT data id FullName Value FullName13
2020-09-09 23:07:41 INFO  RunTestCase:75 - 3
2020-09-09 23:07:41 INFO  RunTestCase:87 - INPUT data id Email Value testVip13@gmail.com
2020-09-09 23:07:41 INFO  RunTestCase:75 - 4
2020-09-09 23:07:41 INFO  RunTestCase:87 - INPUT data id UserName Value userName13
2020-09-09 23:07:41 INFO  RunTestCase:75 - 5
2020-09-09 23:07:41 INFO  RunTestCase:87 - INPUT data id Password Value 1t133
2020-09-09 23:07:41 INFO  RunTestCase:75 - 6
2020-09-09 23:07:41 INFO  RunTestCase:87 - INPUT data id ConfirmPassword Value 1t133
2020-09-09 23:07:41 INFO  RunTestCase:75 - 7
2020-09-09 23:07:41 INFO  RunTestCase:128 - SELECT ID: What is your favorite colors?
2020-09-09 23:07:41 INFO  RunTestCase:75 - 8
2020-09-09 23:07:42 INFO  RunTestCase:87 - INPUT data id Answer Value Red10
2020-09-09 23:07:42 INFO  RunTestCase:75 - 9
2020-09-09 23:07:42 INFO  RunTestCase:115 - CLICK class register-check-box
2020-09-09 23:07:42 INFO  RunTestCase:75 - 10
2020-09-09 23:07:42 INFO  RunTestCase:111 - CLICK id StepNextButton
2020-09-09 23:07:42 INFO  RunTestCase:62 - End Run Step TestCase
2020-09-09 23:07:42 INFO  RunTestCase:64 - Start Run Check Result TestCase
2020-09-09 23:07:42 INFO  RunTestCase:148 - checkActualResult 1
2020-09-09 23:07:42 INFO  RunTestCase:188 - checkActualResult EQUAL http://localhost/supermarketv3/Register.aspx?AspxAutoDetectCookieSupport=1
2020-09-09 23:07:42 INFO  RunTestCase:148 - checkActualResult 2
2020-09-09 23:07:42 INFO  RunTestCase:231 - checkActualResult NOTEMPTY text-danger
2020-09-09 23:07:42 INFO  RunTestCase:353 - same with ExpectedResult
2020-09-09 23:07:42 INFO  RunTestCase:355 - Pass
2020-09-09 23:07:42 INFO  RunTestCase:67 - End Run Check Result TestCase
2020-09-09 23:07:43 INFO  RunTestCase:411 - End===========================Đăng kí không thành công | Đăng ký với mật khẩu nhỏ hơn 7 ký tự=================================
2020-09-09 23:07:43 INFO  RunTestCase:405 - Start=========================Đăng kí thành công | Đăng ký với mật khẩu bao gồm chữ và số và ký tự đật biệt=================================
2020-09-09 23:07:47 INFO  RunTestCase:60 - Start Run Step TestCase
2020-09-09 23:07:47 INFO  RunTestCase:75 - 1
2020-09-09 23:07:47 INFO  RunTestCase:80 - OPENURL http://localhost/supermarketv3/Register.aspx
2020-09-09 23:07:47 INFO  RunTestCase:75 - 2
2020-09-09 23:07:47 INFO  RunTestCase:87 - INPUT data id FullName Value FullName14
2020-09-09 23:07:47 INFO  RunTestCase:75 - 3
2020-09-09 23:07:47 INFO  RunTestCase:87 - INPUT data id Email Value testVip14@gmail.com
2020-09-09 23:07:47 INFO  RunTestCase:75 - 4
2020-09-09 23:07:47 INFO  RunTestCase:87 - INPUT data id UserName Value userName14
2020-09-09 23:07:47 INFO  RunTestCase:75 - 5
2020-09-09 23:07:47 INFO  RunTestCase:87 - INPUT data id Password Value 1tes!@#$%^&*()_+tvip-136
2020-09-09 23:07:47 INFO  RunTestCase:75 - 6
2020-09-09 23:07:48 INFO  RunTestCase:87 - INPUT data id ConfirmPassword Value 1tes!@#$%^&*()_+tvip-136
2020-09-09 23:07:48 INFO  RunTestCase:75 - 7
2020-09-09 23:07:48 INFO  RunTestCase:128 - SELECT ID: What is your father's nickname?
2020-09-09 23:07:48 INFO  RunTestCase:75 - 8
2020-09-09 23:07:48 INFO  RunTestCase:87 - INPUT data id Answer Value Red11
2020-09-09 23:07:48 INFO  RunTestCase:75 - 9
2020-09-09 23:07:48 INFO  RunTestCase:115 - CLICK class register-check-box
2020-09-09 23:07:48 INFO  RunTestCase:75 - 10
2020-09-09 23:07:48 INFO  RunTestCase:111 - CLICK id StepNextButton
2020-09-09 23:07:48 INFO  RunTestCase:62 - End Run Step TestCase
2020-09-09 23:07:48 INFO  RunTestCase:64 - Start Run Check Result TestCase
2020-09-09 23:07:48 INFO  RunTestCase:148 - checkActualResult 1
2020-09-09 23:07:48 INFO  RunTestCase:188 - checkActualResult EQUAL http://localhost/supermarketv3/Register.aspx?AspxAutoDetectCookieSupport=1
2020-09-09 23:07:48 INFO  RunTestCase:148 - checkActualResult 2
2020-09-09 23:07:48 INFO  RunTestCase:168 - checkActualResult NOTEXIST FullName
2020-09-09 23:07:48 INFO  RunTestCase:353 - same with ExpectedResult
2020-09-09 23:07:48 INFO  RunTestCase:355 - Pass
2020-09-09 23:07:48 INFO  RunTestCase:67 - End Run Check Result TestCase
2020-09-09 23:07:49 INFO  RunTestCase:411 - End===========================Đăng kí thành công | Đăng ký với mật khẩu bao gồm chữ và số và ký tự đật biệt=================================
2020-09-09 23:07:49 INFO  RunTestCase:405 - Start=========================Đăng kí không thành công | Đăng ký với mật khẩu không gồm ký tự đặt biệt và chữ số=================================
2020-09-09 23:07:53 INFO  RunTestCase:60 - Start Run Step TestCase
2020-09-09 23:07:53 INFO  RunTestCase:75 - 1
2020-09-09 23:07:53 INFO  RunTestCase:80 - OPENURL http://localhost/supermarketv3/Register.aspx
2020-09-09 23:07:53 INFO  RunTestCase:75 - 2
2020-09-09 23:07:53 INFO  RunTestCase:87 - INPUT data id FullName Value FullName15
2020-09-09 23:07:53 INFO  RunTestCase:75 - 3
2020-09-09 23:07:54 INFO  RunTestCase:87 - INPUT data id Email Value testVip15@gmail.com
2020-09-09 23:07:54 INFO  RunTestCase:75 - 4
2020-09-09 23:07:54 INFO  RunTestCase:87 - INPUT data id UserName Value userName15
2020-09-09 23:07:54 INFO  RunTestCase:75 - 5
2020-09-09 23:07:54 INFO  RunTestCase:87 - INPUT data id Password Value 12345678
2020-09-09 23:07:54 INFO  RunTestCase:75 - 6
2020-09-09 23:07:54 INFO  RunTestCase:87 - INPUT data id ConfirmPassword Value 12345678
2020-09-09 23:07:54 INFO  RunTestCase:75 - 7
2020-09-09 23:07:54 INFO  RunTestCase:128 - SELECT ID: What is your favorite colors?
2020-09-09 23:07:54 INFO  RunTestCase:75 - 8
2020-09-09 23:07:54 INFO  RunTestCase:87 - INPUT data id Answer Value Red12
2020-09-09 23:07:54 INFO  RunTestCase:75 - 9
2020-09-09 23:07:54 INFO  RunTestCase:115 - CLICK class register-check-box
2020-09-09 23:07:54 INFO  RunTestCase:75 - 10
2020-09-09 23:07:54 INFO  RunTestCase:111 - CLICK id StepNextButton
2020-09-09 23:07:54 INFO  RunTestCase:62 - End Run Step TestCase
2020-09-09 23:07:54 INFO  RunTestCase:64 - Start Run Check Result TestCase
2020-09-09 23:07:54 INFO  RunTestCase:148 - checkActualResult 1
2020-09-09 23:07:54 INFO  RunTestCase:188 - checkActualResult EQUAL http://localhost/supermarketv3/Register.aspx?AspxAutoDetectCookieSupport=1
2020-09-09 23:07:54 INFO  RunTestCase:148 - checkActualResult 2
2020-09-09 23:07:54 INFO  RunTestCase:231 - checkActualResult NOTEMPTY text-danger
2020-09-09 23:07:54 INFO  RunTestCase:353 - same with ExpectedResult
2020-09-09 23:07:54 INFO  RunTestCase:355 - Pass
2020-09-09 23:07:54 INFO  RunTestCase:67 - End Run Check Result TestCase
2020-09-09 23:07:55 INFO  RunTestCase:411 - End===========================Đăng kí không thành công | Đăng ký với mật khẩu không gồm ký tự đặt biệt và chữ số=================================
2020-09-09 23:07:55 INFO  RunTestCase:405 - Start=========================Đăng kí không thành công | Đăng ký với xác nhận mật khẩu rỗng=================================
2020-09-09 23:07:59 INFO  RunTestCase:60 - Start Run Step TestCase
2020-09-09 23:07:59 INFO  RunTestCase:75 - 1
2020-09-09 23:07:59 INFO  RunTestCase:80 - OPENURL http://localhost/supermarketv3/Register.aspx
2020-09-09 23:07:59 INFO  RunTestCase:75 - 2
2020-09-09 23:07:59 INFO  RunTestCase:87 - INPUT data id FullName Value FullName16
2020-09-09 23:07:59 INFO  RunTestCase:75 - 3
2020-09-09 23:08:00 INFO  RunTestCase:87 - INPUT data id Email Value testVip16@gmail.com
2020-09-09 23:08:00 INFO  RunTestCase:75 - 4
2020-09-09 23:08:00 INFO  RunTestCase:87 - INPUT data id UserName Value userName16
2020-09-09 23:08:00 INFO  RunTestCase:75 - 5
2020-09-09 23:08:00 INFO  RunTestCase:87 - INPUT data id Password Value 1testvip-136
2020-09-09 23:08:00 INFO  RunTestCase:75 - 6
2020-09-09 23:08:00 INFO  RunTestCase:87 - INPUT data id ConfirmPassword Value 
2020-09-09 23:08:00 INFO  RunTestCase:75 - 7
2020-09-09 23:08:00 INFO  RunTestCase:128 - SELECT ID: What is your father's nickname?
2020-09-09 23:08:00 INFO  RunTestCase:75 - 8
2020-09-09 23:08:00 INFO  RunTestCase:87 - INPUT data id Answer Value Red13
2020-09-09 23:08:00 INFO  RunTestCase:75 - 9
2020-09-09 23:08:00 INFO  RunTestCase:115 - CLICK class register-check-box
2020-09-09 23:08:00 INFO  RunTestCase:75 - 10
2020-09-09 23:08:01 INFO  RunTestCase:111 - CLICK id StepNextButton
2020-09-09 23:08:01 INFO  RunTestCase:62 - End Run Step TestCase
2020-09-09 23:08:01 INFO  RunTestCase:64 - Start Run Check Result TestCase
2020-09-09 23:08:01 INFO  RunTestCase:148 - checkActualResult 1
2020-09-09 23:08:01 INFO  RunTestCase:188 - checkActualResult EQUAL http://localhost/supermarketv3/Register.aspx?AspxAutoDetectCookieSupport=1
2020-09-09 23:08:01 INFO  RunTestCase:148 - checkActualResult 2
2020-09-09 23:08:01 INFO  RunTestCase:270 - checkActualResult EMPTY ConfirmPassword
2020-09-09 23:08:01 INFO  RunTestCase:353 - same with ExpectedResult
2020-09-09 23:08:01 INFO  RunTestCase:355 - Pass
2020-09-09 23:08:01 INFO  RunTestCase:67 - End Run Check Result TestCase
2020-09-09 23:08:01 INFO  RunTestCase:411 - End===========================Đăng kí không thành công | Đăng ký với xác nhận mật khẩu rỗng=================================
2020-09-09 23:08:01 INFO  RunTestCase:405 - Start=========================Đăng kí thành công | Đăng ký với xác nhận mật khẩu có ký tự đặt biệt=================================
2020-09-09 23:08:05 INFO  RunTestCase:60 - Start Run Step TestCase
2020-09-09 23:08:05 INFO  RunTestCase:75 - 1
2020-09-09 23:08:05 INFO  RunTestCase:80 - OPENURL http://localhost/supermarketv3/Register.aspx
2020-09-09 23:08:05 INFO  RunTestCase:75 - 2
2020-09-09 23:08:05 INFO  RunTestCase:87 - INPUT data id FullName Value FullName17
2020-09-09 23:08:05 INFO  RunTestCase:75 - 3
2020-09-09 23:08:05 INFO  RunTestCase:87 - INPUT data id Email Value testVip17@gmail.com
2020-09-09 23:08:05 INFO  RunTestCase:75 - 4
2020-09-09 23:08:05 INFO  RunTestCase:87 - INPUT data id UserName Value userName17
2020-09-09 23:08:05 INFO  RunTestCase:75 - 5
2020-09-09 23:08:06 INFO  RunTestCase:87 - INPUT data id Password Value 1testvip-137
2020-09-09 23:08:06 INFO  RunTestCase:75 - 6
2020-09-09 23:08:06 INFO  RunTestCase:87 - INPUT data id ConfirmPassword Value 1testvip-137
2020-09-09 23:08:06 INFO  RunTestCase:75 - 7
2020-09-09 23:08:06 INFO  RunTestCase:128 - SELECT ID: What is your favorite colors?
2020-09-09 23:08:06 INFO  RunTestCase:75 - 8
2020-09-09 23:08:06 INFO  RunTestCase:87 - INPUT data id Answer Value Red14
2020-09-09 23:08:06 INFO  RunTestCase:75 - 9
2020-09-09 23:08:06 INFO  RunTestCase:115 - CLICK class register-check-box
2020-09-09 23:08:06 INFO  RunTestCase:75 - 10
2020-09-09 23:08:06 INFO  RunTestCase:111 - CLICK id StepNextButton
2020-09-09 23:08:06 INFO  RunTestCase:62 - End Run Step TestCase
2020-09-09 23:08:06 INFO  RunTestCase:64 - Start Run Check Result TestCase
2020-09-09 23:08:06 INFO  RunTestCase:148 - checkActualResult 1
2020-09-09 23:08:06 INFO  RunTestCase:188 - checkActualResult EQUAL http://localhost/supermarketv3/Register.aspx?AspxAutoDetectCookieSupport=1
2020-09-09 23:08:06 INFO  RunTestCase:148 - checkActualResult 2
2020-09-09 23:08:06 INFO  RunTestCase:168 - checkActualResult NOTEXIST FullName
2020-09-09 23:08:06 INFO  RunTestCase:353 - same with ExpectedResult
2020-09-09 23:08:06 INFO  RunTestCase:355 - Pass
2020-09-09 23:08:06 INFO  RunTestCase:67 - End Run Check Result TestCase
2020-09-09 23:08:07 INFO  RunTestCase:411 - End===========================Đăng kí thành công | Đăng ký với xác nhận mật khẩu có ký tự đặt biệt=================================
2020-09-09 23:08:07 INFO  RunTestCase:405 - Start=========================Đăng kí không thành công | Đăng ký với xác nhận mật khẩu nhỏ hơn 7 ký tự=================================
2020-09-09 23:08:10 INFO  RunTestCase:60 - Start Run Step TestCase
2020-09-09 23:08:10 INFO  RunTestCase:75 - 1
2020-09-09 23:08:11 INFO  RunTestCase:80 - OPENURL http://localhost/supermarketv3/Register.aspx
2020-09-09 23:08:11 INFO  RunTestCase:75 - 2
2020-09-09 23:08:11 INFO  RunTestCase:87 - INPUT data id FullName Value FullName18
2020-09-09 23:08:11 INFO  RunTestCase:75 - 3
2020-09-09 23:08:11 INFO  RunTestCase:87 - INPUT data id Email Value testVip18@gmail.com
2020-09-09 23:08:11 INFO  RunTestCase:75 - 4
2020-09-09 23:08:11 INFO  RunTestCase:87 - INPUT data id UserName Value userName18
2020-09-09 23:08:11 INFO  RunTestCase:75 - 5
2020-09-09 23:08:11 INFO  RunTestCase:87 - INPUT data id Password Value p-138
2020-09-09 23:08:11 INFO  RunTestCase:75 - 6
2020-09-09 23:08:11 INFO  RunTestCase:87 - INPUT data id ConfirmPassword Value p-138
2020-09-09 23:08:11 INFO  RunTestCase:75 - 7
2020-09-09 23:08:11 INFO  RunTestCase:128 - SELECT ID: What is your father's nickname?
2020-09-09 23:08:11 INFO  RunTestCase:75 - 8
2020-09-09 23:08:11 INFO  RunTestCase:87 - INPUT data id Answer Value Red15
2020-09-09 23:08:11 INFO  RunTestCase:75 - 9
2020-09-09 23:08:12 INFO  RunTestCase:115 - CLICK class register-check-box
2020-09-09 23:08:12 INFO  RunTestCase:75 - 10
2020-09-09 23:08:12 INFO  RunTestCase:111 - CLICK id StepNextButton
2020-09-09 23:08:12 INFO  RunTestCase:62 - End Run Step TestCase
2020-09-09 23:08:12 INFO  RunTestCase:64 - Start Run Check Result TestCase
2020-09-09 23:08:12 INFO  RunTestCase:148 - checkActualResult 1
2020-09-09 23:08:12 INFO  RunTestCase:188 - checkActualResult EQUAL http://localhost/supermarketv3/Register.aspx?AspxAutoDetectCookieSupport=1
2020-09-09 23:08:12 INFO  RunTestCase:148 - checkActualResult 2
2020-09-09 23:08:12 INFO  RunTestCase:231 - checkActualResult NOTEMPTY text-danger
2020-09-09 23:08:12 INFO  RunTestCase:353 - same with ExpectedResult
2020-09-09 23:08:12 INFO  RunTestCase:355 - Pass
2020-09-09 23:08:12 INFO  RunTestCase:67 - End Run Check Result TestCase
2020-09-09 23:08:13 INFO  RunTestCase:411 - End===========================Đăng kí không thành công | Đăng ký với xác nhận mật khẩu nhỏ hơn 7 ký tự=================================
2020-09-09 23:08:13 INFO  RunTestCase:405 - Start=========================Đăng kí thành công | Đăng ký với xác nhận mật khẩu bao gồm chữ và số và ký tự đặt biệt=================================
2020-09-09 23:08:16 INFO  RunTestCase:60 - Start Run Step TestCase
2020-09-09 23:08:16 INFO  RunTestCase:75 - 1
2020-09-09 23:08:17 INFO  RunTestCase:80 - OPENURL http://localhost/supermarketv3/Register.aspx
2020-09-09 23:08:17 INFO  RunTestCase:75 - 2
2020-09-09 23:08:17 INFO  RunTestCase:87 - INPUT data id FullName Value FullName19
2020-09-09 23:08:17 INFO  RunTestCase:75 - 3
2020-09-09 23:08:17 INFO  RunTestCase:87 - INPUT data id Email Value testVip19@gmail.com
2020-09-09 23:08:17 INFO  RunTestCase:75 - 4
2020-09-09 23:08:17 INFO  RunTestCase:87 - INPUT data id UserName Value userName19
2020-09-09 23:08:17 INFO  RunTestCase:75 - 5
2020-09-09 23:08:17 INFO  RunTestCase:87 - INPUT data id Password Value 1testvip-139
2020-09-09 23:08:17 INFO  RunTestCase:75 - 6
2020-09-09 23:08:17 INFO  RunTestCase:87 - INPUT data id ConfirmPassword Value 1testvip-139
2020-09-09 23:08:17 INFO  RunTestCase:75 - 7
2020-09-09 23:08:17 INFO  RunTestCase:128 - SELECT ID: What is your favorite colors?
2020-09-09 23:08:17 INFO  RunTestCase:75 - 8
2020-09-09 23:08:17 INFO  RunTestCase:87 - INPUT data id Answer Value Red16
2020-09-09 23:08:17 INFO  RunTestCase:75 - 9
2020-09-09 23:08:17 INFO  RunTestCase:115 - CLICK class register-check-box
2020-09-09 23:08:17 INFO  RunTestCase:75 - 10
2020-09-09 23:08:18 INFO  RunTestCase:111 - CLICK id StepNextButton
2020-09-09 23:08:18 INFO  RunTestCase:62 - End Run Step TestCase
2020-09-09 23:08:18 INFO  RunTestCase:64 - Start Run Check Result TestCase
2020-09-09 23:08:18 INFO  RunTestCase:148 - checkActualResult 1
2020-09-09 23:08:18 INFO  RunTestCase:188 - checkActualResult EQUAL http://localhost/supermarketv3/Register.aspx?AspxAutoDetectCookieSupport=1
2020-09-09 23:08:18 INFO  RunTestCase:148 - checkActualResult 2
2020-09-09 23:08:18 INFO  RunTestCase:168 - checkActualResult NOTEXIST FullName
2020-09-09 23:08:18 INFO  RunTestCase:353 - same with ExpectedResult
2020-09-09 23:08:18 INFO  RunTestCase:355 - Pass
2020-09-09 23:08:18 INFO  RunTestCase:67 - End Run Check Result TestCase
2020-09-09 23:08:18 INFO  RunTestCase:411 - End===========================Đăng kí thành công | Đăng ký với xác nhận mật khẩu bao gồm chữ và số và ký tự đặt biệt=================================
2020-09-09 23:08:18 INFO  RunTestCase:405 - Start=========================Đăng kí không thành công | Đăng ký với xác nhận mật khẩu không gồm ký tự đặt biệt và chữ số=================================
2020-09-09 23:08:22 INFO  RunTestCase:60 - Start Run Step TestCase
2020-09-09 23:08:22 INFO  RunTestCase:75 - 1
2020-09-09 23:08:22 INFO  RunTestCase:80 - OPENURL http://localhost/supermarketv3/Register.aspx
2020-09-09 23:08:22 INFO  RunTestCase:75 - 2
2020-09-09 23:08:22 INFO  RunTestCase:87 - INPUT data id FullName Value FullName20
2020-09-09 23:08:22 INFO  RunTestCase:75 - 3
2020-09-09 23:08:22 INFO  RunTestCase:87 - INPUT data id Email Value testVip20@gmail.com
2020-09-09 23:08:22 INFO  RunTestCase:75 - 4
2020-09-09 23:08:22 INFO  RunTestCase:87 - INPUT data id UserName Value userName20
2020-09-09 23:08:22 INFO  RunTestCase:75 - 5
2020-09-09 23:08:22 INFO  RunTestCase:87 - INPUT data id Password Value 12345678
2020-09-09 23:08:22 INFO  RunTestCase:75 - 6
2020-09-09 23:08:23 INFO  RunTestCase:87 - INPUT data id ConfirmPassword Value 12345678
2020-09-09 23:08:23 INFO  RunTestCase:75 - 7
2020-09-09 23:08:23 INFO  RunTestCase:128 - SELECT ID: What is your father's nickname?
2020-09-09 23:08:23 INFO  RunTestCase:75 - 8
2020-09-09 23:08:23 INFO  RunTestCase:87 - INPUT data id Answer Value Red17
2020-09-09 23:08:23 INFO  RunTestCase:75 - 9
2020-09-09 23:08:23 INFO  RunTestCase:115 - CLICK class register-check-box
2020-09-09 23:08:23 INFO  RunTestCase:75 - 10
2020-09-09 23:08:23 INFO  RunTestCase:111 - CLICK id StepNextButton
2020-09-09 23:08:23 INFO  RunTestCase:62 - End Run Step TestCase
2020-09-09 23:08:23 INFO  RunTestCase:64 - Start Run Check Result TestCase
2020-09-09 23:08:23 INFO  RunTestCase:148 - checkActualResult 1
2020-09-09 23:08:23 INFO  RunTestCase:188 - checkActualResult EQUAL http://localhost/supermarketv3/Register.aspx?AspxAutoDetectCookieSupport=1
2020-09-09 23:08:23 INFO  RunTestCase:148 - checkActualResult 2
2020-09-09 23:08:23 INFO  RunTestCase:231 - checkActualResult NOTEMPTY text-danger
2020-09-09 23:08:23 INFO  RunTestCase:353 - same with ExpectedResult
2020-09-09 23:08:23 INFO  RunTestCase:355 - Pass
2020-09-09 23:08:23 INFO  RunTestCase:67 - End Run Check Result TestCase
2020-09-09 23:08:24 INFO  RunTestCase:411 - End===========================Đăng kí không thành công | Đăng ký với xác nhận mật khẩu không gồm ký tự đặt biệt và chữ số=================================
2020-09-09 23:08:24 INFO  RunTestCase:405 - Start=========================Đăng kí không thành công | Đăng ký với xác nhận mật khẩu không giống mật khẩu=================================
2020-09-09 23:08:27 INFO  RunTestCase:60 - Start Run Step TestCase
2020-09-09 23:08:27 INFO  RunTestCase:75 - 1
2020-09-09 23:08:33 INFO  RunTestCase:80 - OPENURL http://localhost/supermarketv3/Register.aspx
2020-09-09 23:08:33 INFO  RunTestCase:75 - 2
2020-09-09 23:08:33 INFO  RunTestCase:87 - INPUT data id FullName Value FullName21
2020-09-09 23:08:33 INFO  RunTestCase:75 - 3
2020-09-09 23:08:33 INFO  RunTestCase:87 - INPUT data id Email Value testVip21@gmail.com
2020-09-09 23:08:33 INFO  RunTestCase:75 - 4
2020-09-09 23:08:33 INFO  RunTestCase:87 - INPUT data id UserName Value userName21
2020-09-09 23:08:33 INFO  RunTestCase:75 - 5
2020-09-09 23:08:33 INFO  RunTestCase:87 - INPUT data id Password Value 1testvip-141
2020-09-09 23:08:33 INFO  RunTestCase:75 - 6
2020-09-09 23:08:33 INFO  RunTestCase:87 - INPUT data id ConfirmPassword Value 1testvip-141eee
2020-09-09 23:08:33 INFO  RunTestCase:75 - 7
2020-09-09 23:08:33 INFO  RunTestCase:128 - SELECT ID: What is your favorite colors?
2020-09-09 23:08:33 INFO  RunTestCase:75 - 8
2020-09-09 23:08:33 INFO  RunTestCase:87 - INPUT data id Answer Value Red18
2020-09-09 23:08:33 INFO  RunTestCase:75 - 9
2020-09-09 23:08:33 INFO  RunTestCase:115 - CLICK class register-check-box
2020-09-09 23:08:33 INFO  RunTestCase:75 - 10
2020-09-09 23:08:33 INFO  RunTestCase:111 - CLICK id StepNextButton
